num_experimento,num_iteracao,num_particula,pos_camada,pos_n1,pos_n2,pos_n3,pos_lr,vel_camada,vel_n1,vel_n2,vel_n3,vel_lr,pbest_camada,pbest_n1,pbest_n2,pbest_n3,pbest_lr,num_camadas,f1_score,peso,int_best
16,0,17,3.707991765543051,60.0,60.0,60.0,0.043299000000000004,-0.29200823445694885,12.0,12.0,12.0,0.009999000000000001,4.0,48.0,48.0,48.0,0.0333,4,0.8787878787878788,0.12121212121212122,0
16,0,18,4.0,100.0,100.0,100.0,0.056700999999999994,0.30000000000000004,12.0,12.0,12.0,-0.009999000000000001,4.0,88.0,88.0,88.0,0.0667,4,0.8529411764705882,0.1470588235294118,0
16,0,19,3.9085496495215275,128.0,127.65706479246872,127.92063777262058,0.1,-0.09145035047847262,0.5402592937670228,-0.3429352075312849,-0.07936222737942233,0.009999000000000001,4.0,128.0,128.0,128.0,0.1,4,0.9666666666666667,0.033333333333333326,1
16,1,0,1.6,32.0,32.0,32.0,0.010009,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,1.3,20.0,20.0,20.0,1e-05,2,0.5909090909090909,0.40909090909090906,0
16,1,1,1.6,72.0,72.0,72.0,0.039794324608111165,0.30000000000000004,12.0,12.0,12.0,-0.003504675391888837,1.0,48.0,48.0,48.0,0.0333,2,0.8529411764705882,0.1470588235294118,0
16,1,2,1.6,112.0,112.0,112.0,0.086698,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,1.3,100.0,100.0,100.0,0.07669899999999999,2,0.8656716417910447,0.13432835820895528,0
16,1,3,1.6,127.94948385213212,127.91503132994713,127.72004757118373,0.1,0.30000000000000004,0.08249862486594481,0.17249627052163619,0.3127197911886925,0.0069993,1.0,128.0,128.0,128.0,0.1,2,0.8529411764705882,0.1470588235294118,0
16,1,4,1.6,32.0,32.0,32.0,0.010009,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,1.3,20.0,20.0,20.0,1e-05,2,0.7083333333333334,0.29166666666666663,0
16,1,5,2.5999999999999996,72.0,72.0,72.0,0.0333,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,2.0,48.0,48.0,48.0,0.0333,3,0.8529411764705882,0.1470588235294118,0
16,1,6,2.5999999999999996,108.24354969020813,97.17765716065423,100.51872419844184,0.07733244662572619,0.30000000000000004,8.243549690208132,-2.822342839345764,0.51872419844184,0.000633446625726208,2.0,88.0,88.0,88.0,0.0667,3,0.8529411764705882,0.1470588235294118,0
16,1,7,2.5999999999999996,128.0,128.0,127.20855148537792,0.1,0.30000000000000004,0.40195001426455335,0.024750557685002526,-0.23707504441874502,0.009999000000000001,2.0,128.0,128.0,128.0,0.1,3,0.8529411764705882,0.1470588235294118,0
16,1,8,2.5999999999999996,32.0,32.0,32.0,0.020008,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,2.0,8.0,8.0,8.0,1e-05,3,0.8529411764705882,0.1470588235294118,0
16,1,9,2.5999999999999996,72.0,72.0,69.49516606579216,0.053298000000000005,0.30000000000000004,12.0,12.0,11.024140372081884,0.009999000000000001,2.0,48.0,48.0,48.0,0.0333,3,0.8529411764705882,0.1470588235294118,0
16,1,10,3.5999999999999996,106.33721827031363,101.1378124121307,112.0,0.086698,0.30000000000000004,12.0,1.1378124121307058,12.0,0.009999000000000001,3.0,88.0,88.0,88.0,0.0667,4,0.90625,0.09375,0
16,1,11,3.5999999999999996,128.0,128.0,128.0,0.1,0.30000000000000004,0.16674226140833417,0.20062129572293058,0.10736867383386482,0.0069993,3.0,128.0,128.0,128.0,0.1,4,0.8529411764705882,0.1470588235294118,0
16,1,12,3.0,26.59417737192848,32.0,32.0,0.020008,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,2.7,14.594177371928481,20.0,20.0,0.010009,3,0.8529411764705882,0.1470588235294118,0
16,1,13,3.5999999999999996,72.0,72.0,66.12278054276085,0.0333,0.30000000000000004,12.0,12.0,6.122780542760845,0.009999000000000001,3.0,48.0,48.0,48.0,0.0333,4,0.8529411764705882,0.1470588235294118,0
16,1,14,3.4893655419013,112.0,112.0,93.99986394191544,0.086698,0.30000000000000004,12.0,12.0,4.275527043857264,0.009999000000000001,3.1893655419013,100.0,100.0,89.72433689805817,0.07669899999999999,3,0.8923076923076924,0.10769230769230764,0
16,1,15,3.98976585930717,128.0,128.0,128.0,0.09917373475797556,0.2897658593071699,0.43476957962060525,0.0032728402349261926,0.3916801469800645,0.009172734757975552,4.0,128.0,128.0,128.0,0.1,4,0.8363636363636363,0.1636363636363637,0
16,1,16,4.0,32.0,32.0,32.0,0.020008,0.0925602030820621,12.0,12.0,12.0,0.009999000000000001,4.0,8.0,8.0,8.0,1e-05,4,0.8529411764705882,0.1470588235294118,0
16,1,17,4.0,72.0,72.0,72.0,0.04703026418213879,0.30000000000000004,12.0,12.0,12.0,0.0037312641821387847,4.0,48.0,48.0,48.0,0.0333,4,0.8656716417910447,0.13432835820895528,0
16,1,18,4.0,112.0,112.0,112.0,0.0667,0.21000000000000002,12.0,12.0,12.0,0.009999000000000001,4.0,88.0,88.0,88.0,0.0667,4,0.8529411764705882,0.1470588235294118,0
16,1,19,3.9208416964708794,128.0,127.59805364071416,127.9352386952304,0.1,0.0122920469493518,0.3781815056369159,-0.059011151754566005,0.01460092260981517,0.0069993,4.0,128.0,128.0,128.0,0.1,4,0.8529411764705882,0.1470588235294118,1
16,2,0,1.9000000000000001,44.0,44.0,44.0,0.020008,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,1.6,32.0,32.0,32.0,0.010009,2,0.8529411764705882,0.1470588235294118,0
16,2,1,1.9000000000000001,81.0652392210811,84.0,84.0,0.049793324608111166,0.30000000000000004,9.065239221081104,12.0,12.0,0.009999000000000001,1.0,48.0,48.0,48.0,0.0333,2,0.8529411764705882,0.1470588235294118,0
16,2,2,1.9000000000000001,114.28893516496161,124.0,124.0,0.0891005588873071,0.30000000000000004,2.288935164961619,12.0,12.0,0.002402558887307106,1.3,100.0,100.0,100.0,0.07669899999999999,2,0.8529411764705882,0.1470588235294118,0
16,2,3,1.9000000000000001,128.0,128.0,128.0,0.1,0.30000000000000004,0.12417926419539989,0.18147695954095255,0.5926063418387045,0.004899509999999999,1.0,128.0,128.0,128.0,0.1,2,0.8529411764705882,0.1470588235294118,0
16,2,4,1.9000000000000001,44.0,44.0,44.0,0.020008,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,1.6,32.0,32.0,32.0,0.010009,2,0.8529411764705882,0.1470588235294118,0
16,2,5,2.8999999999999995,84.0,84.0,84.0,0.043299000000000004,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,2.5999999999999996,72.0,72.0,72.0,0.0333,3,0.90625,0.09375,0
16,2,6,2.8999999999999995,118.40153366096736,97.77653155350124,112.51872419844184,0.0775134586054144,0.30000000000000004,10.157983970759236,0.5988743928470086,12.0,0.00018101197968821078,2.0,88.0,88.0,88.0,0.0667,3,0.8529411764705882,0.1470588235294118,0
16,2,7,2.8999999999999995,128.0,128.0,128.0,0.1,0.30000000000000004,0.2813650099851873,0.017325390379501766,1.5048408486103886,0.0069993,2.0,128.0,128.0,128.0,0.1,3,0.8529411764705882,0.1470588235294118,0
16,2,8,2.3,44.0,44.0,44.0,0.030007000000000002,-0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,2.0,8.0,8.0,8.0,1e-05,2,0.8529411764705882,0.1470588235294118,0
16,2,9,2.8999999999999995,63.76482615277406,78.67610600755478,81.49516606579216,0.063297,0.30000000000000004,-8.235173847225933,6.676106007554775,12.0,0.009999000000000001,2.0,48.0,48.0,48.0,0.0333,3,0.8529411764705882,0.1470588235294118,0
16,2,10,3.625489057016678,100.87114464316979,110.82829398910533,117.33283750859239,0.08385311466823121,0.025489057016678363,-5.466073627143842,9.690481576974628,5.332837508592388,-0.0028448853317687844,3.0,88.0,88.0,88.0,0.0667,4,0.9354838709677419,0.06451612903225812,0
16,2,11,3.815286100604939,128.0,128.0,128.0,0.1,0.2152861006049394,0.11671958298583392,0.1404349070060514,0.07515807168370538,0.004899509999999999,3.0,128.0,128.0,128.0,0.1,4,0.0,1.0,0
16,2,12,3.3,38.59417737192848,44.0,44.0,0.030007000000000002,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,2.7,14.594177371928481,20.0,20.0,0.010009,3,0.8529411764705882,0.1470588235294118,0
16,2,13,3.5542203681918476,84.0,84.0,78.12278054276085,0.043299000000000004,-0.045779631808152,12.0,12.0,12.0,0.009999000000000001,3.0,48.0,48.0,48.0,0.0333,4,0.8529411764705882,0.1470588235294118,0
16,2,14,3.7893655419013,124.0,113.7390226985444,105.99986394191544,0.09206905413457803,0.30000000000000004,12.0,1.739022698544396,12.0,0.005371054134578029,3.1893655419013,100.0,100.0,89.72433689805817,0.07669899999999999,4,0.8529411764705882,0.1470588235294118,0
16,2,15,4.0,128.0,128.0,128.0,0.1,0.20949027712481658,0.3043387057344237,0.0022909881644483346,0.2741761028860451,0.006840999238464753,3.98976585930717,128.0,128.0,128.0,0.09917373475797556,4,0.9354838709677419,0.06451612903225812,0
16,2,16,4.0,31.31012012132509,44.0,44.0,0.020474490319324617,0.06479214215744347,-0.6898798786749101,12.0,12.0,0.0004664903193246162,4.0,8.0,8.0,8.0,1e-05,4,0.8529411764705882,0.1470588235294118,0
16,2,17,4.0,84.0,84.0,84.0,0.05702926418213879,0.21000000000000002,12.0,12.0,12.0,0.009999000000000001,4.0,72.0,72.0,72.0,0.04703026418213879,4,0.9354838709677419,0.06451612903225812,0
16,2,18,4.0,124.0,124.0,124.0,0.07669899999999999,0.147,12.0,12.0,12.0,0.009999000000000001,4.0,112.0,112.0,112.0,0.0667,4,0.8923076923076924,0.10769230769230764,0
16,2,19,4.0,128.0,128.0,128.0,0.1,0.17509000054395407,0.2647270539458411,0.8546005412608302,0.07242344348147123,0.004899509999999999,4.0,128.0,128.0,128.0,0.1,4,0.8529411764705882,0.1470588235294118,1
16,3,0,2.2,56.0,56.0,56.0,0.030007000000000002,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,1.6,32.0,32.0,32.0,0.010009,2,0.8529411764705882,0.1470588235294118,0
16,3,1,1.6,81.07521987494955,72.53843858659818,72.0,0.059792324608111166,-0.30000000000000004,0.00998065386845326,-11.461561413401824,-12.0,0.009999000000000001,1.0,48.0,48.0,48.0,0.0333,2,0.8529411764705882,0.1470588235294118,0
16,3,2,2.2,119.03357185020931,114.77847124039518,128.0,0.0865927684856256,0.30000000000000004,4.744636685247697,-9.221528759604825,9.612743949285722,-0.0025077904016815,1.3,100.0,100.0,100.0,0.07669899999999999,2,0.8529411764705882,0.1470588235294118,0
16,3,3,2.2,128.0,128.0,128.0,0.1,0.30000000000000004,0.08692548493677991,0.12703387167866678,0.41482443928709317,0.003429656999999999,1.0,128.0,128.0,128.0,0.1,2,0.8529411764705882,0.1470588235294118,0
16,3,4,2.2,56.0,56.0,56.0,0.029607211369721095,0.30000000000000004,12.0,12.0,12.0,0.009599211369721094,1.6,32.0,32.0,32.0,0.010009,2,0.8529411764705882,0.1470588235294118,0
16,3,5,3.1999999999999993,79.38147571152967,79.35181681796486,96.0,0.053298000000000005,0.30000000000000004,-4.618524288470324,-4.6481831820351385,12.0,0.009999000000000001,2.5999999999999996,72.0,72.0,72.0,0.0333,3,0.8571428571428571,0.1428571428571429,0
16,3,6,3.0821097377901387,113.95434714056962,109.77653155350124,105.91153774601223,0.0875124586054144,0.18210973779013928,-4.4471865203977305,12.0,-6.607186452429616,0.009999000000000001,2.0,88.0,88.0,88.0,0.0667,3,0.8529411764705882,0.1470588235294118,0
16,3,7,3.1999999999999993,128.0,128.0,128.0,0.1,0.30000000000000004,0.1969555069896311,0.012127773265651235,1.053388594027272,0.004899509999999999,2.8999999999999995,128.0,128.0,128.0,0.1,3,0.9508196721311475,0.049180327868852514,0
16,3,8,2.1833832162239473,56.0,56.0,56.0,0.028431484611694365,-0.11661678377605264,12.0,12.0,12.0,-0.0015755153883056363,2.0,8.0,8.0,8.0,1e-05,2,0.8529411764705882,0.1470588235294118,0
16,3,9,2.7387734435193263,75.76482615277406,85.9332947309261,79.93982121598019,0.073296,-0.1612265564806734,12.0,7.257188723371309,-1.55534484981197,0.009999000000000001,2.0,48.0,48.0,48.0,0.0333,3,0.8529411764705882,0.1470588235294118,0
16,3,10,3.7439468428089184,112.87114464316979,109.2220954883068,105.33283750859239,0.09072134413066364,0.11845778579224053,12.0,-1.6061985007985307,-12.0,0.006868229462432426,3.0,88.0,88.0,88.0,0.0667,4,0.9354838709677419,0.06451612903225812,0
16,3,11,4.0,128.0,128.0,128.0,0.1,0.30000000000000004,0.08170370809008373,0.09830443490423597,0.05261065017859376,0.003429656999999999,3.815286100604939,128.0,128.0,128.0,0.1,4,0.8656716417910447,0.13432835820895528,0
16,3,12,3.5999999999999996,50.59417737192848,56.0,56.0,0.040006,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,2.7,14.594177371928481,20.0,20.0,0.010009,4,0.8529411764705882,0.1470588235294118,0
16,3,13,3.8542203681918474,96.0,96.0,90.12278054276085,0.053298000000000005,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,3.5542203681918476,84.0,84.0,78.12278054276085,0.043299000000000004,4,0.9508196721311475,0.049180327868852514,0
16,3,14,3.9359301270976195,120.1934267147299,103.46996628948048,103.4570998634636,0.08207005413457802,0.14656458519631946,-3.8065732852700993,-10.269056409063916,-2.542764078451837,-0.009999000000000001,3.1893655419013,100.0,100.0,89.72433689805817,0.07669899999999999,4,0.5238095238095238,0.47619047619047616,0
16,3,15,4.0,128.0,128.0,128.0,0.1,0.14440771289135854,0.21303709401409657,0.0016036917151138342,0.19192327202023157,0.0035957325792157356,3.98976585930717,128.0,128.0,128.0,0.09917373475797556,4,0.8787878787878788,0.12121212121212122,0
16,3,16,4.0,43.31012012132509,56.0,56.0,0.030473490319324618,0.04535449951021043,12.0,12.0,12.0,0.009999000000000001,4.0,8.0,8.0,8.0,1e-05,4,0.8529411764705882,0.1470588235294118,0
16,3,17,4.0,96.0,96.0,93.67021692698458,0.0670282641821388,0.147,12.0,12.0,9.670216926984578,0.009999000000000001,4.0,72.0,72.0,72.0,0.04703026418213879,4,0.8529411764705882,0.1470588235294118,0
16,3,18,4.0,128.0,128.0,122.8213279916099,0.08561375845872718,0.10289999999999999,8.59345934776343,6.51288622084606,-1.1786720083900946,0.008914758458727195,4.0,112.0,112.0,112.0,0.0667,4,0.8529411764705882,0.1470588235294118,0
16,3,19,4.0,128.0,128.0,128.0,0.1,0.12256300038076784,0.18530893776208876,0.5982203788825811,0.050696410437029854,0.003429656999999999,4.0,128.0,128.0,128.0,0.1,4,0.8529411764705882,0.1470588235294118,1
16,4,0,2.5,68.0,68.0,68.0,0.040006,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,1.6,32.0,32.0,32.0,0.010009,2,0.8529411764705882,0.1470588235294118,0
16,4,1,1.9000000000000001,93.07521987494955,84.53843858659818,84.0,0.06979132460811116,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,1.6,81.07521987494955,72.53843858659818,72.0,0.059792324608111166,2,0.8923076923076924,0.10769230769230764,0
16,4,2,2.5,123.07060358974282,111.44287355575565,116.0,0.0781493002459442,0.30000000000000004,4.037031739533507,-3.335597684639529,-12.0,-0.00844346823968139,1.3,100.0,100.0,100.0,0.07669899999999999,2,0.8529411764705882,0.1470588235294118,0
16,4,3,2.5,128.0,128.0,124.81732786039507,0.09899192458111013,0.30000000000000004,0.060847839455745935,0.08892371017506674,-3.1826721396049296,-0.0010080754188898757,2.2,128.0,128.0,128.0,0.1,2,0.8923076923076924,0.10769230769230764,0
16,4,4,2.5,68.0,68.0,68.0,0.039606211369721096,0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,1.6,32.0,32.0,32.0,0.010009,2,0.8529411764705882,0.1470588235294118,0
16,4,5,3.030404254562777,91.38147571152967,91.35181681796486,108.0,0.063297,-0.16959574543722228,12.0,12.0,12.0,0.009999000000000001,2.5999999999999996,72.0,72.0,72.0,0.0333,3,0.8529411764705882,0.1470588235294118,0
16,4,6,2.7821097377901385,113.60568882775823,111.11420133580526,93.91153774601223,0.09177206043334105,-0.30000000000000004,-0.3486583128113878,1.3376697823040224,-12.0,0.004259601827926649,2.0,88.0,88.0,88.0,0.0667,3,0.5128205128205128,0.4871794871794872,0
16,4,7,3.499999999999999,128.0,128.0,125.89273429031046,0.09100343727143496,0.30000000000000004,0.13786885489274175,0.008489441285955864,-2.107265709689538,-0.008996562728565036,2.8999999999999995,128.0,128.0,128.0,0.1,3,0.8529411764705882,0.1470588235294118,0
16,4,8,2.483383216223947,57.37694374241634,63.58427167868864,68.0,0.018432484611694364,0.30000000000000004,1.376943742416337,7.5842716786886335,12.0,-0.009999000000000001,2.0,8.0,8.0,8.0,1e-05,2,0.8529411764705882,0.1470588235294118,0
16,4,9,2.9197225998257745,87.76482615277406,87.9189437955711,67.93982121598019,0.06329699999999999,0.18094915630644826,12.0,1.9856490646450027,-12.0,-0.009999000000000001,2.0,48.0,48.0,48.0,0.0333,3,0.8529411764705882,0.1470588235294118,0
16,4,10,3.5183712824949716,124.87114464316979,100.92523103693892,117.33283750859239,0.08072234413066365,-0.22557556031394693,12.0,-8.296864451367888,12.0,-0.009999000000000001,3.0,88.0,88.0,88.0,0.0667,4,0.8529411764705882,0.1470588235294118,0
16,4,11,4.0,128.0,128.0,125.51105201332803,0.09188667428251183,0.1235930933790729,0.05719259566305861,0.06881310443296518,-2.488947986671967,-0.008113325717488174,3.815286100604939,128.0,128.0,128.0,0.1,4,0.8529411764705882,0.1470588235294118,0
16,4,12,3.3,38.59417737192848,68.0,44.0,0.050005,-0.30000000000000004,-12.0,12.0,-12.0,0.009999000000000001,2.7,14.594177371928481,20.0,20.0,0.010009,3,0.8529411764705882,0.1470588235294118,0
16,4,13,4.0,108.0,106.02624152829122,102.12278054276085,0.05580629276757555,0.26055187151996345,12.0,10.026241528291216,12.0,0.0025082927675755475,3.5542203681918476,84.0,84.0,78.12278054276085,0.043299000000000004,4,0.8656716417910447,0.13432835820895528,0
16,4,14,4.0,117.97905252406383,115.26543531250141,106.85633515943438,0.07633602001733147,0.19170145494090018,-2.2143741906660708,11.795469023020935,3.3992352959707803,-0.005734034117246544,3.9359301270976195,120.1934267147299,103.46996628948048,103.4570998634636,0.08207005413457802,4,0.9354838709677419,0.06451612903225812,0
16,4,15,4.0,128.0,128.0,123.87070364667137,0.090001,0.08834155791986276,0.1491259658098676,0.001122584200579684,-4.1292963533286215,-0.009999000000000001,3.98976585930717,128.0,128.0,128.0,0.09917373475797556,4,0.8529411764705882,0.1470588235294118,0
16,4,16,4.0,55.31012012132509,68.0,68.0,0.04047249031932462,0.0317481496571473,12.0,12.0,12.0,0.009999000000000001,4.0,8.0,8.0,8.0,1e-05,4,0.8529411764705882,0.1470588235294118,0
16,4,17,4.0,108.0,99.4052408632972,105.67021692698458,0.0760177052730918,0.10289999999999999,12.0,3.4052408632971947,12.0,0.008989441090953013,4.0,72.0,72.0,72.0,0.04703026418213879,4,0.8529411764705882,0.1470588235294118,0
16,4,18,4.0,128.0,128.0,121.99625758573684,0.09185408937983622,0.07202999999999998,6.0154215434344005,4.559020354592241,-0.8250704058730661,0.006240330921109036,4.0,128.0,128.0,122.8213279916099,0.08561375845872718,4,0.9830508474576272,0.016949152542372836,1
16,4,19,4.0,128.0,128.0,125.14488234139942,0.0941808371377526,0.08579410026653748,0.12971625643346213,0.41875426521780673,-2.85511765860057,-0.0058191628622473995,4.0,128.0,128.0,128.0,0.1,4,0.8529411764705882,0.1470588235294118,0
16,5,0,2.8,80.0,71.91804376560349,67.0747833164597,0.050005,0.30000000000000004,12.0,3.9180437656034854,-0.9252166835403024,0.009999000000000001,1.6,32.0,32.0,32.0,0.010009,3,0.8529411764705882,0.1470588235294118,0
16,5,1,2.172641803232692,105.07521987494955,96.53843858659818,96.0,0.07134254079933362,0.272641803232692,12.0,12.0,12.0,0.0015512161912224608,1.6,81.07521987494955,72.53843858659818,72.0,0.059792324608111166,2,0.8529411764705882,0.1470588235294118,0
16,5,2,2.8,111.07060358974282,123.44287355575565,107.12038702419432,0.07238629614894461,0.30000000000000004,-12.0,12.0,-8.879612975805685,-0.005763004096999596,1.3,100.0,100.0,100.0,0.07669899999999999,3,0.8529411764705882,0.1470588235294118,0
16,5,3,2.8,128.0,128.0,124.99125519375362,0.09303370147598697,0.30000000000000004,0.04259348761902215,0.06224659712254672,0.1739273333585536,-0.0059582231051231605,2.2,128.0,128.0,128.0,0.1,3,0.8529411764705882,0.1470588235294118,0
16,5,4,2.8,72.28624011945286,56.0,56.0,0.0496052113697211,0.30000000000000004,4.286240119452852,-12.0,-12.0,0.009999000000000001,1.6,32.0,32.0,32.0,0.010009,3,0.8529411764705882,0.1470588235294118,0
16,5,5,3.3041531617046638,103.38147571152967,96.841877377208,97.79933575253494,0.073296,0.2737489071418868,12.0,5.490060559243128,-10.200664247465063,0.009999000000000001,2.5999999999999996,72.0,72.0,72.0,0.0333,3,0.43243243243243246,0.5675675675675675,0
16,5,6,2.4821097377901387,108.59561141916913,110.38037160207847,99.61349249742717,0.08177306043334104,-0.30000000000000004,-5.010077408589103,-0.7338297337267967,5.701954751414942,-0.009999000000000001,2.0,88.0,88.0,88.0,0.0667,2,0.8529411764705882,0.1470588235294118,0
16,5,7,3.7780494717696538,128.0,128.0,122.76752865041584,0.08634206463614819,0.2780494717696549,0.09650819842491923,0.0059426089001691045,-3.1252056398946193,-0.004661372635286782,2.8999999999999995,128.0,128.0,128.0,0.1,4,0.10526315789473684,0.8947368421052632,0
16,5,8,2.783383216223947,56.67234800439826,62.72519201287106,56.0,0.019759883518613484,0.30000000000000004,-0.7045957380180745,-0.8590796658175748,-12.0,0.0013273989069191219,2.0,8.0,8.0,8.0,1e-05,3,0.8529411764705882,0.1470588235294118,0
16,5,9,2.6197225998257743,99.76482615277406,90.3748442346816,79.93982121598019,0.05329799999999999,-0.30000000000000004,12.0,2.455900439110515,12.0,-0.009999000000000001,2.0,48.0,48.0,48.0,0.0333,3,0.8529411764705882,0.1470588235294118,0
16,5,10,3.8183712824949714,112.87114464316979,89.22298120063626,105.33283750859239,0.07728480904589599,0.30000000000000004,-12.0,-11.70224983630267,-12.0,-0.0034375350847676593,3.0,88.0,88.0,88.0,0.0667,4,0.8656716417910447,0.13432835820895528,0
16,5,11,4.0,128.0,128.0,120.91305263786616,0.08211724147341007,0.08651516536535102,0.040034816964141025,0.04816917310307562,-4.597999375461868,-0.009769432809101765,4.0,128.0,128.0,125.51105201332803,0.09188667428251183,4,0.9666666666666667,0.033333333333333326,0
16,5,12,3.0619811463522026,50.59417737192848,62.156544872707315,32.0,0.060004,-0.2380188536477973,12.0,-5.843455127292684,-12.0,0.009999000000000001,2.7,14.594177371928481,20.0,20.0,0.010009,3,0.8529411764705882,0.1470588235294118,0
16,5,13,3.7,120.0,118.02624152829122,114.12278054276085,0.06580529276757555,-0.30000000000000004,12.0,12.0,12.0,0.009999000000000001,3.5542203681918476,84.0,84.0,78.12278054276085,0.043299000000000004,4,0.8529411764705882,0.1470588235294118,0
16,5,14,4.0,128.0,123.72904272608315,118.85633515943438,0.08622203085315086,0.09981166144773615,12.0,8.463607413581745,12.0,0.009886010835819393,3.9359301270976195,120.1934267147299,103.46996628948048,103.4570998634636,0.08207005413457802,4,0.8571428571428571,0.1428571428571429,0
16,5,15,4.0,128.0,128.0,119.99552166322647,0.08000199999999999,0.06183909054390393,0.10438817606690731,0.0007858089404057788,-3.8751819834448984,-0.009999000000000001,4.0,128.0,128.0,123.87070364667137,0.090001,4,0.9508196721311475,0.049180327868852514,0
16,5,16,4.0,67.3101201213251,56.70024472309324,80.0,0.03047349031932462,0.022223704760003106,12.0,-11.299755276906758,12.0,-0.009999000000000001,4.0,8.0,8.0,8.0,1e-05,4,0.8529411764705882,0.1470588235294118,0
16,5,17,4.0,96.0,111.4052408632972,93.67021692698458,0.07792068950393989,0.07202999999999998,-12.0,12.0,-12.0,0.0019029842308480828,4.0,72.0,72.0,72.0,0.04703026418213879,4,0.8529411764705882,0.1470588235294118,0
16,5,18,4.0,128.0,128.0,123.07316136651713,0.08769134154385406,0.05042099999999999,4.21079508040408,3.1913142482145687,1.0769037807802906,-0.004162747835982155,4.0,128.0,128.0,122.8213279916099,0.08561375845872718,4,0.8813559322033898,0.11864406779661019,1
16,5,19,4.0,128.0,128.0,124.74088903373092,0.09478714005159446,0.06005587018657624,0.09080137950342348,0.2931279856524647,-0.40399330766849917,0.0006063029138418507,4.0,128.0,128.0,128.0,0.1,4,0.8529411764705882,0.1470588235294118,0
16,6,0,2.5,92.0,59.918043765603485,79.0747833164597,0.040006,-0.30000000000000004,12.0,-12.0,12.0,-0.009999000000000001,1.6,32.0,32.0,32.0,0.010009,2,0.8529411764705882,0.1470588235294118,0
16,6,1,2.4726418032326922,117.07521987494955,88.39414091427219,99.61249576473266,0.07520748098142925,0.30000000000000004,12.0,-8.144297672325983,3.6124957647326585,0.0038649401820956223,1.6,81.07521987494955,72.53843858659818,72.0,0.059792324608111166,2,0.8529411764705882,0.1470588235294118,0
16,6,2,3.0999999999999996,115.06098711711842,111.44287355575565,109.07749811296473,0.08036873854721507,0.30000000000000004,3.990383527375604,-12.0,1.9571110887704144,0.007982442398270471,1.3,100.0,100.0,100.0,0.07669899999999999,3,0.8529411764705882,0.1470588235294118,0
16,6,3,2.7645570443106147,128.0,128.0,125.1907979617461,0.0849287641073799,-0.03544295568938527,0.029815441333315505,0.0435726179857827,0.19954276799247772,-0.008104937368607065,2.2,128.0,128.0,128.0,0.1,3,0.06451612903225801,0.935483870967742,0
16,6,4,3.0999999999999996,60.286240119452856,68.0,68.0,0.039606211369721096,0.30000000000000004,-12.0,12.0,12.0,-0.009999000000000001,1.6,32.0,32.0,32.0,0.010009,3,0.8529411764705882,0.1470588235294118,0
16,6,5,3.604153161704664,115.38147571152967,108.841877377208,91.25698979607705,0.08290600350257527,0.30000000000000004,12.0,12.0,-6.542345956457893,0.009610003502575258,3.3041531617046638,103.38147571152967,96.841877377208,97.79933575253494,0.073296,4,0.9508196721311475,0.049180327868852514,0
16,6,6,2.7821097377901385,113.30268251024457,112.49128984634727,100.78021071511198,0.07551769412041005,0.30000000000000004,4.707071091075434,2.110918244268799,1.1667182176848054,-0.006255366312930986,2.0,88.0,88.0,88.0,0.0667,3,0.8529411764705882,0.1470588235294118,0
16,6,7,3.6704527685456814,128.0,128.0,124.05275433010766,0.0963410646361482,-0.10759670322397255,0.06755573889744346,0.004159826230118372,1.2852256796918256,0.009999000000000001,2.8999999999999995,128.0,128.0,128.0,0.1,4,0.8529411764705882,0.1470588235294118,0
16,6,8,3.0833832162239467,55.326889101790535,74.72519201287106,44.0,0.029758883518613485,0.30000000000000004,-1.3454589026077244,12.0,-12.0,0.009999000000000001,2.0,8.0,8.0,8.0,1e-05,3,0.8529411764705882,0.1470588235294118,0
16,6,9,2.919722599825774,99.5663563640789,102.3748442346816,91.93982121598019,0.04862642937261803,0.30000000000000004,-0.19846978869515652,12.0,12.0,-0.004671570627381962,2.0,48.0,48.0,48.0,0.0333,3,0.8529411764705882,0.1470588235294118,0
16,6,10,3.97130634276528,100.87114464316979,100.34647063311057,93.33283750859239,0.06728580904589598,0.15293506027030837,-12.0,11.123489432474319,-12.0,-0.009999000000000001,3.0,88.0,88.0,88.0,0.0667,4,0.8529411764705882,0.1470588235294118,0
